original_poem,translated_poem,translated_by_mbart,src_lang,tgt_lang
"viagem
aparelhei o barco da ilusão
e reforcei a fé de marinheiro.
era longe o meu sonho, e traiçoeiro
o mar...
(só nos é concedida
esta vida
que temos;
e é nela que é preciso
procurar
o velho paraíso
que perdemos).
prestes, larguei a vela
e disse adeus ao cais, à paz tolhida.
desmedida,
a revolta imensidão
transforma dia a dia a embarcação
numa errante e alada sepultura...
mas corto as ondas sem desanimar.
em qualquer aventura,
o que importa é partir, não é chegar.","voyage
j’ai appareillé le bateau de l’illusion
et la foi de marin j’ai renforcée.
il était loin mon rêve, et sournois
l’océan ...
(seule nous est donnée
cette vie
que nous avons;
et c’est là que nous devons
rechercher
le vieux paradis
que nous avons perdu).
rapidement, j’ai laché la voile
et dis adieu au quai, à la paix ankylosée.
démesurée,
l’immensité en révolte
transforme tous les jours le bateau
en une tombe errante et ailée...
mais je fends les vagues sans me décourager.
dans toute aventure,
ce qui importe c’est de partir, ce n’est pas d’arriver.","Voyager.
J'ai montré le bateau de l'illusion.
et j'ai renforcé ma foi de marin.
C'était loin d'être mon rêve, et traiteur.
La mer...
C'est ce que nous faisons.
C'est ce qu'il faut faire.
que nous avons.
C'est ce qu'il faut faire.
Rechercher.
L'ancien paradise.
que nous avons perdues.
En quelques instants, j'ai ouvert la fenêtre.
J'ai dit merci au caisson, à la paix perdue.
C'est là, c'est là.
La grandeur de la révolte.
Il y a lieu.
dans une tombe errante...
Mais je ne vais pas déclencher les ondes.
Dans l'esprit d'entreprise, c'est ce que nous faisons.
Ce qui importe est de partir, et non d'arriver.",pt_XX,fr_XX
"noivado
vês, querida, o horizonte ardendo em chamas?
além desses outeiros
vai descambando o sol, e à terra envia
os raios derradeiros;
a tarde, como noiva que enrubesce,
traz no rosto um véu mole e transparente;
no fundo azul a estrela do poente
já tímida aparece.
como um bafo suavíssimo da noite,
vem sussurrando o vento,
as árvores agita e imprime às folhas
o beijo sonolento.
a flor ajeita o cálix: cedo espera
o orvalho, e entanto exala o doce aroma;
do leito do oriente a noite assoma;
como uma sombra austera.
vem tu, agora, ó filha de meus sonhos,
vem, minha flor querida;
vem contemplar o céu, página santa
que amor a ler convida;
da tua solidão rompe as cadeias;
desce do teu sombrio e mudo asilo;
encontrarás aqui o amor tranqüilo...
que esperas? que receias?
olha o templo de deus, pomposo e grande;
lá do horizonte oposto
a lua, como lâmpada, já surge
a alumiar teu rosto;
os círios vão arder no altar sagrado,
estrelinhas do céu que um anjo acende;
olha como de bálsamos rescende
a c'roa do noivado.
irão buscar-te em meio do caminho
as minhas esperanças;
e voltarão contigo, entrelaçadas
nas tuas longas tranças;
no entanto eu preparei teu leito à sombra
do limoeiro em flor; colhi contente
folhas com que alastrei o solo ardente
de verde e mole alfombra.
pelas ondas do tempo arrebatados,
até à morte iremos,
soltos ao longo do baixel da vida
os esquecidos remos.
firmes, entre o fragor da tempestade,
gozaremos o bem que amor encerra,
passaremos assim do sol da terra
ao sol da eternidade.","fiançailles
tu vois, ma chérie, brûler l'horizon en flammes?
au-delà de ces collines
le soleil s’abaisse et à la terre envoie
les rayons ultimes;
le soir, tel une mariée qui s’empourpre,
il porte sur le visage un voile doux et transparent;
sur fond bleu l’étoile du couchant
déjà timide apparaît.
comme un tendre souffle de la nuit,
vient le vent en chuchotant,
il agite les arbres et influe aux feuilles
le baiser somnolent.
la fleur ajuste le calice: elle attend de bonne heure
la rosée, et pendant ce temps elle exhale le doux arôme;
du lit de l’orient la nuit se prône;
comme une ombre austère.
viens toi, maintenant, ô fille de mes rêves,
viens, ma chère fleur;
viens contempler le ciel, page sacrée
qui invite à lire l’amour;
de ta solitude romp les chaînes;
descend de ton sombre et muet asile;
tu trouveras ici l'amour tranquille ...
qu’ attends-tu? de quoi as-tu peur?
regarde le temple de dieu, majestueux et grand;
dans l’autre extrémité de l’horizon
la lune, telle une lampe, surgit
et illumine ton visage;
les bougies brûleront sur l'autel sacré,
petites étoiles célestes qu’un ange allume;
regarde comme de baumes elle est parfumée
la couronne des fiançailles.
elles iront te chercher à mi-chemin
mes esperances;
et reviendront avec toi, entrelacées
dans tes longues tresses;
cependant, j’ai préparé ton lit à l'ombre
du citronnier en fleur; j’ai ramassé content
des feuilles que j’ai répandues sur le sol ardent
en un tapis vert et mou.
par les vagues du temps extasiés,
jusqu’à la mort nous irons ;
dénoués de la barque de la vie
les rames oubliés.
fermes, parmi le bruit de la tempête,
nous profiterons du bien que l’amour enferme,
nous passerons ainsi du soleil de la terre
au soleil de l'éternité.","noisy.
Tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois, tu vois.
Au-delà de ces terrains.
Le sol s'écoule, et l'air s'écoule.
Les rayons de mer.
La nuit, comme la bride qui frappe.
Il s'agit d'un véhicule molé et transparent.
Dans le bleu, la star du patient.
Elle apparaît timidement.
C'est comme un coffre-fort de la nuit.
Le vent s'encourage.
Les arbres s'écoulent et impriment sur les feuilles.
Le sourire.
La fleur-de-caille: c'est l'attente.
Le chevalier, et pourtant, exprime la douceur.
Le lit de l'Est, la nuit somme.
Il s'agit d'une shadow absente.
C'est la fille de mes rêves, c'est la fille de mon rêve.
C'est là, ma cher flower.
Il s'agit d'une page sainte.
que l'amour de la lecture invite.
Votre solidarité, c'est ce que je fais.
descend de votre sombre et mude asylum;
Vous trouverez ici l'amour tranchu...
Que vous attendez? Que vous craignez?
Il regarde le temple de Dieu, pompeux et grand.
On le horizon, on le horizon.
La moon, comme la lampe, déjà vu.
Remue votre visage.
Les cires vont brûler sur l'auberge sacré.
Desjardins dans le ciel.
Il y a lieu d'encourager les gens d'y participer.
La croûte du noyeur.
Vous êtes en train d'emporter.
Je ne sais pas.
Il y a lieu d'encourager les gens à se rendre chez vous.
Dans vos longues.
J'ai, nonetheless, préparé votre couch à l'ombre.
Le liquor en fleur; je colis content.
Feuilles de terre. Feuilles de terre.
de green et de molle.
par les ondes du temps.
Nous sommes morts.
Desserts, desserts, desserts.
Les morts sont oubliées.
C'est ce qu'il faut faire, ce qu'il faut faire.
Nous savons le bien-fondé de l'amour.
Nous passerons ainsi du sol de terre.
dans le sol de l'éternité.",pt_XX,fr_XX
"paisagem
passavam pelo ar aves repentinas,
o cheiro da terra era fundo e amargo,
e ao longe as cavalgadas do mar largo
sacudiam na areia as suas crinas.
era o céu azul, o campo verde, a terra escura,
era a carne das árvores elástica e dura,
eram as gotas de sangue da resina
e as folhas em que a luz se descombina.
eram os caminhos num ir lento,
eram as mãos profundas do vento
era o livre e luminoso chamamento
da asa dos espaços fugitiva.
eram os pinheirais onde o céu poisa,
era o peso e era a cor de cada coisa,
a sua quietude, secretamente viva,
e a sua exalação afirmativa.
era a verdade e a força do mar largo,
cuja voz, quando se quebra, sobe,
era o regresso sem fim e a claridade
das praias onde a direito o vento corre.","paysage
les oiseaux passaient hâtifs dans les airs,
l'odeur de la terre était dense et amère,
et au loin les cavalcades de l’immense mer
secouaient sur le sable leurs crinières.
c’était le ciel bleu, la campagne verte, la terre brune,
c’était la chair des arbres élastique et dure,
c’étaient les gouttes de sang de la résine
et les feuilles où la lumière se dissocie.
c’étaient les chemins d’un marcher lent,
c’étaient les mains profondes du vent
c’était le libre appel lumineux
de l’aile des espaces fuyant.
c’étaient les pins où le ciel se pose,
c’était le poids et la couleur de chaque chose,
sa quiétude, secrètement vivante,
et son exhalation affirmante.
c’était la vérité et la force de la mer imense,
dont la voix quand elle se brise, remonte,
c’était le retour éternel et la clarté
des plages que le vent parcourt d’emblée.","Il s'agit d'un paysage.
Il y avait des oiseaux qui seraient dans l'air.
Le smell de la terre était fond et amar.
Par ailleurs, les chevaux de la mer sont en train.
Ils ont emporté leurs petits-enfants sur la terre.
Il s'agissait de la terre, de la terre, de la terre, de la terre.
C'est la chair, c'est la table, c'est la table.
Il y avait des gouttes de sang de la resine.
et les feuilles où la lumière se décompose.
Ce sont les chemins d'une lenteur.
Il s'agissait des mains profondes du vent.
Il s'agissait d'un appel libre et lumineux.
de la maison des espaces fugitives.
c'est les pinnières, c'est les chevaux.
c'est le poids et c'est la couleur de chaque chose.
Son silence, soutenu.
et son exaltation affirmative.
c'est la vérité et la force de la mer.
Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son Son
C'est le retour sans fin et la clarté.
des plages où le vent se fait à droite.",pt_XX,fr_XX
"equívoco
vê como floresce
pontualmente
a magnólia
adivinhando na minha sede
a urgência da cor.
respiro
a seda rósea das suas pétalas
e é de ti que me embriago
desfio o vento nos dedos
para tecer à pressa
primaveras.
e passeio nelas
de mão dada
com a tua sombra
até que a magnólia
perca a derradeira pétala
no frio escuro do chão
lembrando-me
que ainda é inverno.","équivoque
vois comme il fleurit
ponctuellement
le magnolia
en devinant dans ma soif
l'urgence de la couleur.
je respire
la soie rosée de ses pétales
et c’est de toi que je m’enivre
j’effile le vent dans mes doigts
pour tisser à la hâte
des printemps.
en eux je me promène
main dans la main
avec ton ombre
jusqu'à ce que le magnolia
perde sa dernière pétale
sur le froid sombre du sol
me rappelant
que c’est encore l'hiver.","Il y a lieu.
Il y a fleur-de-vin.
Pour. Pour. Pour. Pour.
C'est là.
J'étais en train de fumer.
L'urgence de la couleur.
Respiration.
La silhouette de ses petalages.
Et c'est de toi que j'ai envie.
Je fais le vent avec mes dents.
Pourezezezezezezezzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
Lessons tirées.
Jeux. Jeux.
Parmi les autres, c'est-à-dire les gens d'affaires.
Avec votre ombre, c'est ce que je fais.
Il y a lieu d'encourager les gens.
Il perturbe le pétal.
Dans le froid du sol.
Je me souviens.
C'est encore l'hiver.",pt_XX,fr_XX
"a ilusão da lua
veio a noite de mansinho
e a lua surgiu airosa,
indo mirar-se, vaidosa,
na lagoa do caminho.
achou-se bela deveras,
sorrindo com aire e orgulho,
e, dando n’água um mergulho,
banhou-se toda em quimeras.
as horas foram passando
e os vagalumes piscando
pra lua cheia de vida,
mas o sol, cruel, chegando,
foi a ilusão abafando
e a lua tombou vencida.","l'illusion de la lune
la nuit vint doucement
et la lune se leva gracieuse,
allant se mirer, vaniteuse,
dans la mare du chemin.
elle se trouva vraiment belle,
souriant avec grâce et fierté,
et, de suite dans l’eau en plongeant,
de chimères s’est toute baignée.
les heures allaient en passant
et les lucioles en clignotant
à la lune pleine de vie,
mais le soleil, cruel, arriva,
l’illusion il étouffa
et la lune tomba anéantie.","L'illusion de la moon.
La nuit de la main-d'oeuvre.
Le moon est sorti de l'air.
Il y a lieu.
dans la lagune du chemin.
C'est vraiment beau, c'est vrai.
Il y a lieu d'être.
Il s'agit d'un organisme de gestion de l'eau.
Elle s'est baissée.
Les heures ont passé.
Les vagabonds quittent la maison.
On a moon pleine de vie.
Mais le soleil, cruel, est venu.
Il s'agissait d'une fausse illusion.
et la moon a vengeance.",pt_XX,fr_XX
"este inferno de amar
este inferno de amar – como eu amo ! –
quem mo pôs aqui n’alma... quem foi ?
esta chama que alenta e consome
que é a vida – e que a vida destrói –
como é que se veio a atear,
quando – ai quando se há-de ela apagar ?
eu não sei, não me lembra : o passado,
a outra vida que dantes vivi
era um sonho talvez...- foi un sonho –
em que paz tão serena a dormi !
oh !, que doce era aquele sonhar ...
quem me veio, aí de mim !, despertar?
só me lembra que um dia formoso
eu passei... dava o sol tanta luz !
e os meus olhos, que vagos giravam
em seus olhos ardentes os pus.
que fez ela ?, eu que fiz ? – não no sei ;
mas nessa hora a viver comecei...","cet infer d’aimer
cet enfer d’aimer - comme j’ aime! -
qui me l’a mis en mon âme ... qui?
cette flamme qui anime et consomme
qui est la vie - et que la vie détruit -
comment s’est-elle allumée,
quand – ai, quand se va-t-elle consumer?
je ne sais, je ne me souviens pas: le passé,
l'autre vie qu’avant j’ai vécue
c’était un rêve peut-être ...- ce fut un rêve -
dans quelle paix si sereine je l’ai dormie!
oh, combien doux était ce rêve ....
qui est venu, pauvre de moi !, me réveiller?
je me souviens seulement qu’en une belle journée
je passais ... le soleil était si lumineux!
et mes yeux, vagues qui tournoyaient
en ses yeux ardents je les ai posés.
qu'at-elle fait? qu’ai-je fait? – je ne le sais;
mais à cette même heure à vivre j’ai commencé...","C'est l'inferno de l'amour.
C'est l'enfer de l'amour que j'aime.
C'est lui qui m'a fait... C'est lui qui m'a fait?
C'est une flame qui attire et qui associe.
C'est la vie. C'est la vie qui détruit.
C'est ce que j'ai fait, ce que j'ai fait.
Quand on peut-on l'écraser?
Je ne sais pas, je ne me souviens pas.
L'autre vie que Dantes vit.
C'est un rêve, peut-être.
Dans la paix, dans la tranquillité.
Oh, que c'était un rêve...
Qui est-ce qui m'a réveillé?
Je me souvient qu'un jour fortuiteux,
J'ai fait... J'ai fait de la lumière!
Et les yeux, qui vagues, tourent.
Dans ses yeux, je les ai.
Qu'a-t-elle fait? Qu'a-t-je fait? Je ne sais pas.
Mais à ce moment-là, j'ai commencé...",pt_XX,fr_XX
"os cinco sentidos
são belas - bem o sei, essas estrelas,
mil cores - divinais têm essas flores;
mas eu não tenho, amor, olhos para elas:
em toda a natureza
não vejo outra beleza
senão a ti - a ti!
divina - ai! sim, será a voz que afina
saudosa - na ramagem densa, umbrosa.
será; mas eu do rouxinol que trina
não oiço a melodia,
nem sinto outra harmonia
senão a ti - a ti!
respira - n'aura que entre as flores gira,
celeste - incenso de perfume agreste,
sei... não sinto: minha alma não aspira,
não percebe, não toma
senão o doce aroma
que vem de ti - de ti!
formosos - são os pomos saborosos,
é um mimo - de néctar o racimo:
e eu tenho fome e sede... sequiosos,
famintos meus desejos
estão... mas é de beijos,
é só de ti - de ti!
macia - deve a relva luzidia
do leito - ser por certo em que me deito.
mas quem, ao pé de ti, quem poderia
sentir outras carícias,
tocar noutras delícias
senão em ti! - em ti!
a ti! ai, a ti só os meus sentidos
todos num confundidos,
sentem, ouvem, respiram;
em ti, por ti deliram.
em ti a minha sorte,
a minha vida em ti;
e quando venha a morte,
será morrer por ti.","les cinq sens
elles sont belles – je le sais, ces étoiles,
mille couleurs – sublimes ont ces fleurs;
mais je n’ai pas, mon amour, d’yeux pour elles:
dans toute la nature
je ne vois d’autre beauté
que toi – que toi!
divine – ah!oui, ainsi sera la voix accordée
nostalgique – dans le feuillage dense, ombragée
elle será; mais moi du rossignol qui chante
je n’écoute la mélodie
ni je sens une autre harmonie
que de toi – de toi!
respire – dans la brise qu’entre les fleurs circule,
céleste – encens de parfum agreste,
je sais.. je ne sens rien: mon âme n’aspire,
ne comprend, ne saisit
que le doux parfum
qui vient de toi – de toi!
merveilleux - sont les fruits savoureux,
c’est un régal – de néctar la grappe:
et j’ai faim et soif... assoifés
afamés mes désirs
le sont...mais de baisers,
rien que de toi – de toi!
tendre – doit être l’herbe brillante
du lit – c’est certain dans lequel je m’étends.
mais qui, près de toi, pourrait
sentir d’autres caresses,
toucher d’autres délices
d’autres qu’en toi – en toi!
a toi! aie, rien qu’en toi mes sens
en un seul tous confondus,
sentent, écoutent, respirent;
en toi, pour toi delirent.
en toi ma chance,
ma vie en toi,
et quand la mort viendra,
ça sera mourir pour toi.","Les cinq sensés, c'est-à-dire les cinq sensés.
Ces étoiles sont belles, je le sais.
Un millier de couleurs — les divines ont ces fleurs.
Mais je n'ai pas, je le sais, eyes sur eux.
Dans toute la nature, il y a lieu d'être.
Je ne vois pas autre que la beauté.
Si ce n'est pour vous!
Divine — Ai! Yes, la voix qui harmonise.
sains — on a dense rampage, brossé.
Ce n'est pas le cas du rouxinol que je tire.
Je ne sais pas la musique.
Je ne sens pas d'autre harmonie.
Si ce n'est pour vous!
Une aura qui se trouve entre les fleurs roses.
Celeste — incense de fraiche ajoutée.
Je ne sais pas: my soul n'aspire pas.
Il ne comprend pas. Il ne prend pas.
Je ne sais pas si c'est le goût.
qui vient de vous — de vous!
Il y a des pommes, des pommes.
Il s'agit d'un moyen de nécter.
Et je suis faim et je suis sede...
Je nourris mes cravings.
c'est... c'est pour le plaisir.
c'est de vous!
Macia — c'est l'épinette lumineuse qui l'emporte.
de la litière, de la litière, de la litière.
Mais qui, à côté de vous, pourrait-il y avoir d'autres?
C'est le cas d'elle.
Il y a d'autres délicacies.
Mais dans toi! Dans toi!
Tu, tu, tu, tu, tu!
Tous les matins, tous les jours.
S'il y a lieu, s'il y a lieu, s'il y a lieu.
Dans toi, on t'a dit.
Dans toi, ma chance.
Ma vie dans toi.
Il y a lieu d'encourager les gens de famille.
sera mort pour vous.",pt_XX,fr_XX
"natal de 1971
natal de quê? de quem?
daqueles que o não têm?
dos que não são cristãos?
ou de quem traz às costas
as cinzas de milhões?
natal de paz agora
nesta terra de sangue?
natal de liberdade
num mundo de oprimidos?
natal de uma justiça
roubada sempre a todos?
natal de ser-se igual
em ser-se concebido,
em de um ventre nascer-se,
em por de amor sofrer-se,
em de morte morrer-se,
e de ser-se esquecido?
natal de caridade,
quando a fome ainda mata?
natal de qual esperança
num mundo todo bombas?
natal de honesta fé,
com gente que é traição,
vil ódio, mesquinhez,
e até natal de amor?
natal de quê? de quem?
daqueles que o não têm,
ou dos que olhando ao longe
sonham de humana vida
um mundo que não há?
ou dos que se torturam
e torturados são
na crença de que os homens
devem estender-se a mão?","noël de 1971
noël de quoi? de qui?
de ceux qui ne l'ont pas?
de ceux qui ne sont pas chrétiens?
ou de ceux qui portent sur le dos
les cendres de millions d'autres?
noël de paix maintenant
sur cette terre de sang?
noël de liberté
dans un monde d'opprimés?
noël de l'injustice
toujours à tous volée?
noël d'être égaux
dans le fait d'être conçu,
d'un ventre être né,
pour de l'amour souffrir
de la mort mourir,
et d'en être oublié?
noel de la charité,
quand la faim continue à tuer?
noël de quel espoir
dans un monde plein de bombes?
noël de l'honête foi,
de gens qui sont la trahison,
l'horrible haine, la méchanceté,
et même le noël d'amour ?
noël de quoi? de qui?
de ceux qui ne l'ont pas,
de ceux qui en regardant au loin
rêvent d'une vie humaine
un monde qui n'existe pas ?
ou de ceux qui se torturent
et torturés ils le sont
dans leur croyance que les hommes
doivent se tendre la main ?","Néanmoins, 1971.
De qui? De qui?
De ceux qui n'ont pas?
des non-Christians?
Or de la part des gens d'affaires.
Les cinquantaines de millions?
Néanmoins de paix.
Dans cette terre de sang?
Born de liberté.
Dans le monde des pauvres?
Néanmoins de justice.
Est-ce que l'on a tous les jours?
Néanmoins, l'égalité entre les sexes est une réalité.
C'est ce qu'il faut faire.
Dans un esprit de corps, c'est-à-dire dans un esprit de corps.
C'est pour le plaisir de souffrir.
Dans la mort, dans la mort.
et d'être oublié?
Bienvenue Saint-Laurent.
quand la faim tue encore?
Quel espoir?
Dans le monde des bombes?
Néanmoins, c'est un enfant de foi.
avec des gens d'affaires.
Je ne sais pas.
et à la naissance de l'amour?
De qui? De qui?
Les gens qui ne l'ont pas, c'est-à-dire les gens qui ne sont pas.
Or de la distance, c'est-à-dire.
Il s'agit d'une vision d'une vie humaine.
Un monde qui n'existe pas?
Or de la torture?
Les gens d'affaires.
Je suis d'accord avec l'idée que les hommes
Dois-il y avoir de la main?",pt_XX,fr_XX
"pedra filosofal
eles não sabem que o sonho
é uma constante da vida
tão concreta e definida
como outra coisa qualquer,
como esta pedra cinzenta
em que me sento e descanso,
como este ribeiro manso
em serenos sobressaltos,
como estes pinheiros altos
que em verde e oiro se agitam,
como estas aves que gritam
em bebedeiras de azul.
eles não sabem que o sonho
é vinho, é espuma, é fermento,
bichinho álacre e sedento,
focinho pontiagudo,
que fossa através de tudo
num perpétuo movimento.
eles não sabem que o sonho
é tela, é cor, é pincel,
base, fuste, capitel,
arco em ogiva, vitral,
pináculo de catedral,
contraponto, sinfonia,
máscara grega, magia,
que é retorta de alquimista,
mapa do mundo distante,
rosa dos ventos, infante,
caravela quinhentista,
que é cabo da boa esperança,
ouro, canela, marfim,
florete de espadachim,
bastidor, passo de dança,
colombina e arlequim,
passarola voadora,
para-raios, locomotiva,
barco de proa festiva,
alto-forno, geradora,
cisão de átomo, radar,
ultra-som, televisão,
desembarque em foguetão
na superfície lunar.
eles não sabem, nem sonham,
que o sonho comanda a vida.
que sempre que o homem sonha
o mundo pula e avança
como bola colorida
entre as mãos de uma criança.","pierre philosophale
ils ne savent pas que le rêve
est une constante de la vie
aussi concrète et définie
que n'importe quelle autre chose,
comme cette pierre grise
sur laquelle assis je me repose,
comme ce ruisseau acalmé
en de sereins soubressauts,
comme ces sapins hauts
qui de vert et or s'agitent,
comme ces oiseaux qui crient
en des soûleries d'azur
ils ne savent pas que le rêve,
est le vin, l'écume, le ferment,
petit animal vif et assoiffé,
avec son museau pintu,
qui creuse au travers de tout
dans un perpétuel mouvement.
ils ne savent pas que le rêve
est la toile, la couleur, le pinceau,
la base, le fût, le chapiteau,l'arc en ogive,
le vitraille pinacle de cathédrale,
le contrepoint, la symphonie,
qu'il est la moufle de l'alchimiste,
l'or, la cannelle, l'ivoire,
le fleuret de l'escrimeur,
les coulisses, le pas de danse,
colombine et arlequin,
la machine volante,
le paratonnerre, la locomotive,
le bateau à la proue festive,
le haut fourneau, le générateur,
la scission de l'atome, le radar,
l'ultra-son, la télévision,
l'aterrissage en fusée
sur la surface lunaire.
ils ne savent pas, ni ils devinent,
que le rêve comande la vie.
qu'à chaque fois que l'homme rêve
le monde rebondit, et va de l'avant
comme un ballon coloré
entre les mains d'un enfant.","Philosopher.
Ils ne savent pas que le rêve est d'être.
C'est une constante de vie.
C'est ce que j'ai vu.
Comme d'ailleurs, c'est une chose.
Commerçants, commerçants, commerçants.
C'est là où je me sente et où je me repose.
Commerçants, commerçants, commerçants.
Dans le calme, dans le calme.
Commerçants, commerçants, commerçants.
En vertu de la Loi canadienne sur les aliments, les aliments.
Commerçants, commerçants, commerçants.
dans des boissons bleues.
Ils ne savent pas que le rêve est d'être.
C'est le vin, c'est le mousse, c'est le ferment.
Un petit álacre et sedent, un petit álacre.
C'est là.
Il s'agit d'un organisme qui se nourrit de tout ce que l'on peut.
Un mouvement in perpétuité.
Ils ne savent pas que le rêve est d'être.
C'est le papier, c'est la couleur, c'est le pinceau.
C'est le casque, c'est le capitaine.
C'est le casque, c'est le brass.
Il s'agit d'un piéton de cathedral.
Contrassonance, symphonie.
Il s'agit d'un masquerade grec, d'un mage.
C'est rétorté de l'alchimiste.
Une carte du monde, c'est-à-dire la carte du monde.
Rose du vent, baby.
La rue des Quinn.
C'est la bonne foi, c'est la bonne foi.
C'est le casque, c'est le marquage.
Une fleur-de-ciel.
Danse, danse, danse.
La colombie et l'arlequin, c'est-à-dire.
Je ne sais pas.
Il y a lieu d'être.
En effet, c'est le casque de la fête.
C'est ce qu'il faut.
C'est une question de savoir-faire, de savoir-faire.
C'est ce qu'il faut.
Je suis en train. Je suis en train.
sur la surface de la moon.
Ils ne savent pas, ils ne rêvent.
que le rêve commande la vie.
C'est ce qu'il faut faire.
Le monde va de l'avant.
Commencement.
entre les mains d'un enfant.",pt_XX,fr_XX
"a criança que fui chora na estrada
a criança que fui chora na estrada.
deixei-a ali quando vim ser quem sou;
mas hoje, vendo que o que sou é nada,
quero ir buscar quem fui onde ficou.
ah, como hei de encontrá lo? quem errou
a vinda tem a regressão errada.
já não sei de onde vim nem onde estou.
de o não saber, minha alma está parada.
se ao menos atingir neste lugar
um alto monte, de onde possa enfim
o que esqueci, olhando-o, relembrar,
na ausência, ao menos, saberei de mim,
e, ao ver-me tal qual fui ao longe, achar
em mim um pouco de quando era assim.","l'enfant qui j'ai été pleure sur la route
l’enfant que j’ai été pleure sur la route.
je l’ai laissé là-bas en devenant ce que je suis;
mais aujourd’hui, en voyant que ce que je suis n'est rien,
je veux y retourner chercher celui qu'alors j’étais.
ah, mais comment puis-je le retrouver? celui qui
l’aller a échoué a le retour erroné.
je ne sais plus d’où je viens ni où je suis.
de ne pas le savoir, mon âme en est prostrée.
si au moins en atteignant ce lieu
une haute montagne, d’où je pourrais enfin
ce que j’ai oublié, en le regardant, me le rappeler.
en l’absence, au moins, je saurai qui je suis,
et en me voyant tel que j’ai été de loin, je trouverai
en moi un peu de ce que j’étais ainsi.","L'enfant criant sur la route.
L'enfant criant sur la route.
J'ai laissé cela quand j'ai été.
Mais aujourd'hui, vu ce que je suis, je ne suis pas.
Je veux chercher qui j'ai été où j'ai été.
Ah, how did I find it?
Leur arrival a tort.
Je ne sais plus où je suis et où je suis.
d'ignorer, je suis mort.
Au moins, dans ce lieu.
Il s'agit d'une espèce d'espèce d'espèce.
que j'ai oublié, que j'ai regardé, que j'ai pris conscience.
En l'absence, au moins, je me connais.
et, à mon sens, j'ai fait preuve d'une grande prudence.
Un peu de temps que ce soit.",pt_XX,fr_XX
