original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang,bleu_score,meteor_score,bertscore,bartscore
"here, above,
cracks in the buildings are filled with battered moonlight.
the whole shadow of man is only as big as his hat.
it lies at his feet like a circle for a doll to stand on,
and he makes an inverted pin, the point magnetized to the moon.
he does not see the moon; he observes only her vast properties,
feeling the queer light on his hands, neither warm nor cold,
of a temperature impossible to record in thermometers.","aqui no alto
o luar amassado penetra nas fendas dos prédios.
a sombra do homem, pequena como o seu chapéu,
jaz a seus pés, um disco onde cabe um boneco,
e ele é um alfinete com a ponta imantada para a lua.
ele não vê a lua: observa suas vastas qualidades,
sente nas mãos a luz estranha, nem quente nem fria,
de uma temperatura que os termômetros não medem.","aqui, acima,
as fendas nos edifícios estão cheias de luz lunar batida.
toda a sombra do homem é tão grande quanto o seu chapéu.
Está nos seus pés como um círculo para que uma boneca esteja sobre,
e ele faz uma pincha invertida, o ponto magnificado para a lua.
Ele não vê a lua; observa apenas as suas enormes propriedades,
sentindo a luz querida nas suas mãos, nem quente nem frio,
de uma temperatura impossível de registar em termómetros.",en_XX,pt_XX,0.21955157923517754,0.5272253723906817,0.8052241802215576,0.96710706
"but when the man-moth
pays his rare, although occasional, visits to the surface,
the moon looks rather different to him. he emerges
from an opening under the edge of one of the sidewalks
and nervously begins to scale the faces of the buildings.
he thinks the moon is a small hole at the top of the sky,
proving the sky quite useless for protection.
he trembles, but must investigate as high as he can climb.","mas quando o homem-mariposa
sobe à superfície, o que só faz raramente,
a lua lhe parece coisa bem diversa. ele
emerge de uma abertura junto ao meio-fio
e põe-se a escalar, nervoso, as faces dos prédios.
pensa que a lua é um furo pequeno no céu,
prova de que o céu não serve como proteção.
embora trema, tem que subir para investigar.","mas quando o homem-moth
paga as suas raras, embora ocasionais, visitas à superfície,
a lua parece-lhe muito diferente. Ele surge
de uma abertura por baixo do limite de um dos passeios
e começa nervosamente a escalar as caras dos edifícios.
Ele pensa que a Lua é um pequeno buraco no topo do céu,
demonstrando que o céu não serve para proteção.
ele trembe, mas tem que investigar o mais alto que pode escalar.",en_XX,pt_XX,0.19286466379790673,0.5188356164383562,0.8235726952552795,0.92778116
"up the façades,
his shadow dragging like a photographer’s cloth behind him,
he climbs fearfully, thinking that this time he will manage
to push his small head through that round clean opening
and be forced through, as from a tube, in black scrolls on the light.
(man, standing below him, has no such illusions.)
but what the man-moth fears most he must do, although
he fails, of course, and falls back scared but quite unhurt.","sobe as fachadas,
medroso, arrastando como um pano de fotógrafo
sua sombra, e pensa que dessa vez vai conseguir
meter a cabeça naquele furo bem redondo
e sair, como de um tubo, em dobras negras na luz.
(o homem, lá embaixo, não tem tais ilusões.)
porém o homem-mariposa tem de fazer o que mais teme,
e fracassa, é claro: cai, assustado, mas ileso.","em cima das fachadas,
a sua sombra arrasando-se como um tecido de fotógrafo atrás de ele,
escala com medo, pensando que desta vez vai conseguir
para forçar a sua pequena cabeça através daquela abertura circular limpa
e serem forçados a atravessar, como de um tubo, em rolos pretos na luz.
(o homem, que está abaixo dele, não tem essas ilusões.)
mas o que o homem-muto tem mais é o que ele tem de fazer, embora
Ele falha, claro, e cai com medo mas sem ferimento.",en_XX,pt_XX,0.20123733575137587,0.5175763443287691,0.7962238192558289,0.9714863
"then he returns
to the pale subways of cement he calls his home. he flits,
he flutters, and cannot get aboard the silent trains
fast enough to suit him. the doors close swiftly.
the man-moth always seats himself facing the wrong way
and the train starts at once at its full, terrible speed,
without a shift in gears or a gradation of any sort.
he cannot tell the rate at which he travels backwards.","então retorna
aos túneis subterrâneos onde mora. saltita,
hesita, e sempre entra no vagão menos depressa
do que pretende. as portas fecham rápido.
ele se senta sempre de frente para o lado errado
e o trem sai a toda, com uma pressa terrível,
sem trocar marcha, sem transição alguma. ele não sabe
a que velocidade está indo para trás.","e depois volta
para os jardimes de cimento pálidos que ele chama de casa. Ele voa,
ele fluttua, e não consegue embarcar nos comboios silenciosos
o suficientemente rápido para o acolher. As portas fecham rapidamente.
o homem-muto sempre se senta a enfrentar o caminho errado
e o comboio começa de imediato à sua velocidade terrível.
sem mudança de gears ou de qualquer tipo de classificação.
ele não sabe a taxa a que regressa.",en_XX,pt_XX,0.12013082101538483,0.3880595727481541,0.7692052125930786,0.9542359
"each night he must
be carried through artificial tunnels and dream recurrent dreams.
just as the ties recur beneath his train, these underlie
his rushing brain. he does not dare look out the window,
for the third rail, the unbroken draught of poison,
runs there beside him. he regards it as a disease
he has inherited the susceptibility to. he has to keep
his hands in his pockets, as others must wear mufflers.","toda noite ele é levado
por túneis artificiais, e sonha sonhos recorrentes
que lhe passam sob o sono como os dormentes
sob o trem. não ousa olhar pela janela, para não ver
o terceiro trilho, frasco intato de veneno,
a seu lado, como um mal a que ele é suscetível
por hereditariedade. tem de andar sempre
com as mãos nos bolsos, como quem usa um cachecol.","todas as noites ele tem que
serem transportados através de túneis artificiais e sonhos recurrentes.
tal como os laços recuam por baixo do seu comboio,
o seu cérebro a correr. Ele não se atreve a olhar para fora da janela,
para o terceiro ciclo, o derramamento ininterrompido de veneno,
corre lá ao seu lado. Ele vê-la como uma doença
Ele nasu a susceptibilidade. Ele tem que manter
as mãos nos bolsos, como os outros têm de usar mufflers.",en_XX,pt_XX,0.1144247844794316,0.4116106825481097,0.7601872682571411,0.9573252
"if you catch him,
hold up a flashlight to his eye. it’s all dark pupil,
an entire night itself, whose haired horizon tightens
as he stares back, and closes up the eye. then from the lids
one tear, his only possession, like the bee’s sting, slips.
slyly he palms it, and if you’re not paying attention
he’ll swallow it. however, if you watch, he’ll hand it over,
cool as from underground springs and pure enough to drink.","se você o pegar,
aponte uma lanterna para o seu olho. é só pupila,
uma pequena noite, cujo horizonte estreito
se aperta quando ele olha, e fecha-se. então uma só lágrima,
seu único pertence, como o ferrão da abelha, brota.
discreto, ele a colhe e, se você se distrair,
engole. mas se você olhar, ele a entrega,
fresca como água de fonte, potável de tão pura.","se o apanharem,
agarrem a uma lâmpada no seu olho. É uma pupila escura.
uma noite inteira, a qual o horizonte cinzenta-se
enquanto olha para trás, e fecha o olho. Depois, dos copos
Uma lágrimas, a sua única posse, como a picada da abelha, escorrem.
astutamente ele a palma, e se não estão a prestar atenção
Ele vai engolir-a. No entanto, se olharem, ele vai devolvê-la.
arrefecido como das fontes subterráneas e suficientemente puro para beber.",en_XX,pt_XX,0.06550263308201991,0.29880614811906525,0.7810449600219727,0.96989435
"earliest morning, switching all the tracks
that cross the sky from cinder star to star,
coupling the ends of streets
to trains of light,
now draw us into daylight in our beds;
and clear away what presses on the brain:
put out the neon shapes
that float and swell and glare
down the gray avenue between the eyes
in pinks and yellows, letters and twitching signs.
hang-over moons, wane, wane!
from the window i see
an immense city, carefully revealed,
made delicate by over-workmanship,
detail upon detail,
cornice upon façade
reaching so languidly up into
a weak white sky, it seems to waver there.
(where it has slowly grown
in skies of water-glass
from fused beads of iron and copper crystals,
the little chemical garden in a jar
trembles and stands again,
pale blue, blue-green, and brick.)","a madrugada, desviando todos os trilhos
que riscam o céu das brasas às estrelas,
ligando os fins das ruas
a trilhas luminosas,
traz a luz do dia a nossas camas;
e leva embora o que nos pesa na mente:
apaga as formas de néon
que pairam e pulsam e doem
pela avenida cinzenta entre os olhos
em rosa e amarelo, letras a latejar.
ó luas de ressaca, minguai,
minguai! da janela vejo
uma cidade imensa, revelada com cuidado,
delicada por excesso de desvelo,
detalhe por detalhe,
cornija por fachada
a se estender, toda lânguida, até
um céu branco e débil, e nele hesitar.
(onde cresceu bem lenta
em céus de copo d’água
de contas de ferro e cristais de cobre
fundidos, “jardinzinho” químico num pote
tremendo um pouco, azul--claro, verde-azulado, brique.)","da manhã mais cedo, trocando todos os traços
que atravessam o céu de uma estrela à outra,
ligação das pontas das ruas
para os trenes de luz,
Agora atraem-nos à luz do dia nas nossas camas;
e limpar o que pressiona o cérebro:
colocarem as formas de neon
que flutuam e flutuam e brilham
pela via cinzenta entre os olhos
em rosas e amarelos, letras e sinais de vibração.
"""" Moiões suspensos, desvanece, desvanece! """"
da janela que vejo
uma cidade enorme, cuidadosamente revelada,
Tornados delicados por excesso de trabalho,
detalhe por detalhe,
cornice em fachada
a aproximar-se
um céu branco fraco, parece ondeirar ali.
(que cresceu lentamente
nos céus de vidro de água
de contas fundidas de ferro e cristais de cobre,
o pequeno jardim químico num frasco
trembe e se ergue novamente,
azul pálido, azul-verde, e tijolo.)",en_XX,pt_XX,0.16764276525469787,0.4737819580608392,0.8096066117286682,0.96848726
"the sparrows hurriedly begin their play.
then, in the west, “boom!” and a cloud of smoke.
“boom!” and the exploding ball
of blossom blooms again.
(and all the employees who work in plants
where such a sound says “danger,” or once said “death,”
turn in their sleep and feel
the short hairs bristling
on backs of necks.) the cloud of smoke moves off.
a shirt is taken off a threadlike clothes-line.
along the street below
the water-wagon comes
throwing its hissing, snowy fan across
peelings and newspapers. the water dries
light-dry, dark-wet, the pattern
of the cool watermelon.
i hear the day-springs of the morning strike
from stony walls and halls and iron beds,
scattered or grouped cascades,
alarms for the expected:
queer cupids of all persons getting up,
whose evening meal they will prepare all day,
you will dine well
on his heart, on his, and his,
so send them about your business affectionately,
dragging in the streets their unique loves.
scourge them with roses only,
be light as helium,
for always to one, or several, morning comes,
whose head has fallen over the edge of his bed,
whose face is turned
so that the image of
the city grows down into his open eyes
inverted and distorted. no. i mean
distorted and revealed,
if he sees it at all.","pardais apressados começam o espetáculo.
então, do oeste, um “bum!” e uma nuvem de fumaça.
“bum!” e a bola de flor
explode em fogo outra vez.
(e os operários de fábricas para quem
este som diz “perigo”, e outrora “morte”,
se viram na cama e sentem
eriçar-se os cabelos
da nuca.) a nuvem de fumaça se afasta.
de um fio de varal tira-se uma camisa.
pela rua passa
o caminhão d’água
lançando um leque alvo e sibilante
sobre jornais e cascas. onde seca
é claro, o molhado é escuro,
como na fresca melancia.
ouço as molas da manhã soando
em muros, corredores, camas de ferro,
soltas ou em arpejos,
alarmes esperados:
levantam-se os cupidos improváveis
de quem vai preparar-lhes o jantar,
vocês vão alimentar-se
do coração dele, e dele,
assim, despachem com afeto esses que saem
arrastando pela rua seus amores singulares.
neles só batam com rosas,
sejam leves como o hélio,
pois o dia sempre chega a um caído
com a cabeça para fora do colchão,
rosto virado de modo
que a imagem da cidade
surge em seus olhos abertos inversa
e distorcida. não. melhor dizendo:
distorcida e revelada,
se é que ele a vê de fato.","os sparros começam rapidamente o seu jogo.
depois, no ocidente, """" boom """" e uma nuvem de fumo.
""Boom!"" e a bola explosiva
de flores novamente.
(e todos os empregados que trabalham nas fábricas
onde tal som diz """" perigo """", ou uma vez disse """" morte """",
Turn in their sleep and feel
os cabelos curtos a bristlar
no pescoço do pescoço.) a nuvem de fumo sai.
uma camisa é retirada de uma linha de roupas parecida a um fío.
ao longo da rua por baixo
vem o carro de água
a lançar o seu ventilador de neve hissante
peelings e jornais. a água seca
luz-seca, escuro-quente, o padrão
do melone de água fresco.
ouço os frutos da greve matinal
de paredes de pedra e salas e camas de ferro,
cascatas dispersas ou agrupadas,
Alarmes para o esperado:
queer cupids de todas as pessoas que levantam-se,
cuja refeição da tarde eles preparam todo o dia,
"""" Vou comer bem """".
no seu coração, no seu, e no seu,
Então, enviem-lhes sobre o vosso negócio de forma afectuosa,
arrasando nas ruas os seus únicos amores.
"""" Torná-los apenas com rosas,
ser leve como o hélio,
para sempre, há uma, ou várias, manhãs,
cuja cabeça caiu sobre o limite da cama,
cujo rosto está virado
para que a imagem de
a cidade cresce para os seus olhos abertos
invertido e distorcido. Não. Quero dizer
distorcidos e revelados,
se ele o vê de todo.",en_XX,pt_XX,0.08420158257376263,0.33946333403798434,0.7619655728340149,0.98870605
"at six o’clock we were waiting for coffee,
waiting for coffee and the charitable crumb
that was going to be served from a certain balcony,
— like kings of old, or like a miracle.
it was still dark. one foot of the sun
steadied itself on a long ripple in the river.
the first ferry of the day had just crossed the river.
it was so cold we hoped that the coffee
would be very hot, seeing that the sun
was not going to warm us; and that the crumb
would be a loaf each, buttered, by a miracle.
at seven a man stepped out on the balcony.
he stood for a minute alone on the balcony
looking over our heads toward the river.
a servant handed him the makings of a miracle,
consisting of one lone cup of coffee
and one roll, which he proceeded to crumb,
his head, so to speak, in the clouds — along with the sun.
was the man crazy? what under the sun
was he trying to do, up there on his balcony!
each man received one rather hard crumb,
which some flicked scornfully into the river,
and, in a cup, one drop of the coffee.
some of us stood around, waiting for the miracle.
i can tell what i saw next; it was not a miracle.
a beautiful villa stood in the sun
and from its doors came the smell of hot coffee.
in front, a baroque white plaster balcony
added by birds, who nest along the river,
— i saw it with one eye close to the crumb —
and galleries and marble chambers. my crumb
my mansion, made for me by a miracle,
through ages, by insects, birds, and the river
working the stone. every day, in the sun,
at breakfast time i sit on my balcony
with my feet up, and drink gallons of coffee.
we licked up the crumb and swallowed the coffee.
a window across the river caught the sun
as if the miracle were working, on the wrong balcony.","às seis, estávamos à espera do café,
à espera do café e da caridosa migalha
que seriam servidos de uma certa varanda
— como por reis de outrora, ou por milagre.
ainda estava escuro. um dos pés do sol
se apoiava numa longa ondulação do rio.
a primeira barca do dia já cruzara o rio.
tal era o frio que ansiávamos por café
quentíssimo — pois pelo visto o sol
não ia aquecer-nos — e uma migalha
que fosse um pão para cada um, como um milagre.
às sete um homem apareceu na varanda.
ficou a sós por um minuto na varanda
olhando não para nós, mas para o rio.
um criado deu-lhe material para um milagre,
ou seja, uma única xícara de café
e um pão, que ele reduziu a migalhas,
com a cabeça nas nuvens, tal qual o sol.
seria um louco? parado ali, ao sol,
que estava ele fazendo na varanda?
cada um recebeu uma mísera migalha,
que uns, com desprezo, jogaram no rio,
e, numa xícara, uma gota de café.
alguns de nós ficamos, à espera do milagre.
digo o que vi em seguida: não foi milagre.
era um belo casarão, aberto ao sol,
de onde vinha um cheiro quente de café.
à frente, uma estrutura barroca, uma varanda
de gesso branco, feita pelas aves do rio
— foi o que vi ao olhar de perto a migalha —
galerias e salões de mármore. minha migalha,
uma mansão, feita para mim por milagre,
ao longo dos tempos, pelas aves, pelo rio
a lavrar a pedra. todos os dias, ao sol,
pela manhã, me instalo na varanda,
os pés para cima, e bebo litros de café.
engolimos a migalha e a gota de café.
além-rio, uma janela refletia o sol
como se o milagre fosse em outra varanda.","às 6 da manhã estávamos à espera de café,
à espera do café e da crusta de caridade
que iria ser servido de um certo balcão,
— como reis dos tempos passados, ou como um milagre.
Ainda estava escuro. Um metro do sol
stabilizou-se numa longa onda no rio.
o primeiro barco do dia tinha acabado de atravessar o rio.
Era tão frio que esperamos que o café
seria muito quente, ver que o sol
não nos iria aquecer; e que a crusta
seria um pão cada um, coberto, por um milagre.
aos sete anos, um homem entrou no balcão.
ele ficou sozinha por um minuto no balcão
olhando para cima das nossas cabeças para o rio.
Um servo deu-lhe as manufaturas de um milagre,
com um copo único de café
e um rolo, que ele encolheu,
a cabeça, por assim dizer, nas nuvens — juntamente com o sol.
Era o homem louco? O que é que no sol
que ele estava a tentar fazer, lá em cima do seu balcón!
Cada um recebeva uma crusta bastante forte,
que alguns viraram no rio com vergonha,
e, numa taça, uma gota de café.
alguns de nós estávamos à volta, à espera do milagre.
Posso dizer o que vi depois; não foi um milagre.
uma bela vila estava no sol
e das suas portas veio o cheiro de um café quente.
em frente, um balcão de barroco de vidro branco
juntadas por pássaros que nidificam ao longo do rio,
— vi-o com um olho perto da crusta —
e galerias e salas de mármol. a minha crusta
a minha mansão, feita para mim por um milagre,
através de gerações, por insetos, pássaros e o rio
a trabalhar na pedra. todos os dias, no sol,
à hora do pequeno-almoço sento-me no meu balcón
com os pés levantados, e beber litros de café.
cobrimos a fatia e engolimos o café.
uma janela ao longo do rio apanhou o sol
como se o milagre estivesse a funcionar, no balcão errado.",en_XX,pt_XX,0.21802174008155795,0.439825277070002,0.8197643756866455,0.9907393
"i dreamed that dead, and meditating,
i lay upon a grave, or bed,
(at least, some cold and close-built bower).
in the cold heart, its final thought
stood frozen, drawn immense and clear,
stiff and idle as i was there;
and we remained unchanged together
for a year, a minute, an hour.
suddenly there was a motion,
as startling, there, to every sense
as an explosion. then it dropped
to insistent, cautious creeping
in the region of the heart,
prodding me from desperate sleep.
i raised my head. a slight young weed
had pushed up through the heart and its
green head was nodding on the breast.
(all this was in the dark.)
it grew an inch like a blade of grass;
next, one leaf shot out of its side
a twisting, waving flag, and then
two leaves moved like a semaphore.
the stem grew thick. the nervous roots
reached to each side; the graceful head
changed its position mysteriously,
since there was neither sun nor moon
to catch its young attention.
the rooted heart began to change
(not beat) and then it split apart
and from it broke a flood of water.
two rivers glanced off from the sides,
one to the right, one to the left,
two rushing, half-clear streams,
(the ribs made of them two cascades)
which assuredly, smooth as glass,
went off through the fine black grains of earth.
the weed was almost swept away;
it struggled with its leaves,
lifting them fringed with heavy drops.
a few drops fell upon my face
and in my eyes, so i could see
(or, in that black place, thought i saw)
that each drop contained a light,
a small, illuminated scene;
the weed-deflected stream was made
itself of racing images.
(as if a river should carry all
the scenes that it had once reflected
shut in its waters, and not floating
on momentary surfaces.)
the weed stood in the severed heart.
what are you doing there? i asked.
it lifted its head all dripping wet
(with my own thoughts?)
and answered then: i grow, it said,
but to divide your heart again.","sonhei que, morta, eu meditava
dentro da cova, ou numa cama
(algum espaço frio e estreito).
no frio coração, se congelara
a ideia final, imensa e clara,
vazia e dura como eu;
e assim ficamos, imóveis,
um ano, um minuto, uma hora.
de súbito, algo mexeu-se,
abalando-me os sentidos,
qual explosão, e abrandou-se
num toque tímido e insistente
no coração, a despertar-me
de um sono desesperado.
olhei. do coração brotara
uma ervinha, e sua cabeça
roçava tenra em meu peito.
(tudo isso era no escuro.)
cresceu um pouco, uma grama;
surgiu uma folha torcida,
depois outra, tremulando,
duas bandeiras de um semáforo.
o caule engrossou. as raízes
se abriam, nervosas; a cabeça
girava misteriosamente,
pois sol nem lua a atraíam.
o coração, com as raízes,
começou a mudar (não bater);
partiu-se ao meio, então,
e dele veio um jorro d’água.
dois rios desceram, um à esquerda,
um à direita, dois cursos
de água rápida e translúcida,
(formando cascatas nas costelas)
lisa como vidro, fluindo
por entre os grãos de terra negra.
a erva foi quase arrastada;
agarrou-se com as folhas, erguendo-as,
orladas de gotas gordas.
caíram-me pingos no rosto,
nos olhos, e vi então
(ou julguei ver, naquele breu)
que em cada gota brilhava
uma cena iluminada;
a água que a erva desviava
era um fluxo de imagens velozes.
(como rio que levasse as cenas
todas nele já refletidas
encerradas n’água, não flutuando
nas superfícies efêmeras.)
perguntei à erva: que fazes
neste coração partido?
ela ergueu a cabeça molhada
(com meus próprios pensamentos?)
e disse: cresço, para partir
teu coração outra vez.","Eu sonhei com aquele morto, e meditava,
eu dei-me numa sepultura, ou numa cama,
( pelo menos, um boador frio e construído ao perto).
no coração frio, o seu pensamento final
Estava congelado, desenhado imenso e claro,
estreito e inactivo enquanto lá estive;
e nos mantivemos inalterados juntos
durante um ano, um minuto, uma hora.
de repente houve uma moção,
como espantoso, ali, para todos os sentidos
como uma explosão. e depois caiu
para o insistente, o cauteloso mergulho
na região do coração,
a afastar-me do sono desesperado.
Eu levantei a cabeça. uma ligeira erva jovem
tinha-se forçado para cima através do coração
a cabeça verde estava a botar no peito.
(todo isto estava no escuro.)
cresceu um centímetro como uma lâmina de relva;
a seguir, uma folha tirou-se do lado.
uma bandeira a girar, a abalar, e depois
duas folhas movimentadas como um semáforo.
O tronco encolheu. As raízes nervosas
atingido por cada lado; a cabeça graciosa
mudou a sua posição misteriosamente,
since there was neither sun nor moon
para captar a sua atenção jovem.
o coração raízado começou a mudar
(non bater) e depois dividiu-se
e a partir dela brotou uma inundação de água.
dois rios viram-se dos lados,
um à direita, um à esquerda,
dois rios rápidos, meio claros,
(As costelas são feitas de duas cascatas)
que são suaves como vidro,
saiu pelas finas grãos negras da terra.
a erva quase foi despejada;
lutou com as suas folhas,
a levantar-as a partir de picos pesados.
caíram algumas gotas na minha cara
e nos meus olhos, para poder ver
(ou, naquele lugar negro, pensava eu ter visto)
que cada gota contém uma luz,
uma pequena cena iluminada;
o rio desviado das ervas foi feito
de imagens de corridas.
(como se um rio tivesse que transportar tudo
as cenas que uma vez tinha refletido
fechadas nas suas águas, e não flutuantes
em superfícies momentaneas.)
a erva estava no coração severo.
"""" O que é que estás a fazer? """" perguntei.
levantou a cabeça, completamente húmida
(con os meus pensamentos?)
e respondeu: """" Cresci """", disse,
mas dividir novamente o vosso coração.",en_XX,pt_XX,0.14558819947815002,0.41571387940841864,0.7828978300094604,0.9858876
"he sleeps on the top of a mast
with his eyes fast closed.
the sails fall away below him
like the sheets of his bed,
he sleeps on the top of a mast. — bunyan
leaving out in the air of the night the sleeper’s head.
asleep he was transported there,
asleep he curled
in a gilded ball on the mast’s top,
or climbed inside
a gilded bird, or blindly seated himself astride.
“i am founded on marble pillars,”
said a cloud. “i never move.
see the pillars there in the sea?”
secure in introspection
he peers at the watery pillars of his reflection.
a gull had wings under his
and remarked that the air
was “like marble.” he said: “up here
i tower through the sky
for the marble wings on my tower-top fly.”
but he sleeps on the top of his mast
with his eyes closed tight.
the gull inquired into his dream,
which was, “i must not fall.
the spangled sea below wants me to fall.
it is hard as diamonds; it wants to destroy us all.”","ele dorme no alto de um mastro
com os olhos bem fechados.
as velas se abrem lá embaixo
como os lençóis de seu leito,
deixando a cabeça exposta à noite e ao relento.
dormindo foi levado ali,
dormindo enrodilhou-se
numa bola dourada no alto do mastro,
ou então se enfiou
numa ave dourada, ou nela, cego, montou.
“tenho pilares de mármore”,
disse uma nuvem. “não me movo nunca.
vê os pilares lá no mar?”
ele, tranquilo, introspecto,
olha os pilares d’água de seu próprio reflexo.
uma gaivota com as asas
sob as dele comentou que o ar
“parecia mármore”. disse ele: “cá em cima
eu voo mais alto que o céu,
com as asas de mármore que a torre me deu.”
mas ele dorme no alto do seu mastro
com os olhos bem apertados.
a gaivota investigou-lhe o sonho,
que era assim: “não posso cair.
o mar cintilante quer me ver cair.
é duro como diamante; ele nos quer destruir.”","dormia no topo de um mastro
com os olhos rápidos fechados.
As velas caem por baixo dele
como as camas da sua cama,
dormia no topo de um mastro. — bunyan
a deixar fora no ar da noite a cabeça do dormiente.
dormia e foi transportado para lá,
dormia, encolheu-se
numa bola dourada no topo do mastro,
ou escalaram para dentro
um pássaro dourada, ou sentado cegamente à frente.
"""" Eu sou fundado em pilares de mármol """".
disse uma nuvem. """" Nunca me movo.
""Vem os pilares ali no mar?""
seguro na introspeção
ele olha para os pilares aquosos do seu reflexo.
um gull tinha as asas por baixo do seu corpo
e notou que o ar
era ""como mármol."" Ele disse: """" aqui em cima
"""" Eu tornei-me no céu
para as asas de mármol que voam no meu topo da torre.""
mas dormia no topo do mastro.
com os olhos fechados.
o gull perguntou-se no seu sonho,
que era: """" Eu não tenho de cair.
o mar debaixo quer que eu caia.
é duro como diamantes; quer destruir-nos a todos. """"",en_XX,pt_XX,0.14349309936792934,0.39266494832962356,0.7955335378646851,0.983795
